WE Potential	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	Index
-0.8375549316406249	-3.813171386718751e-05	-0.0003923675537109375	-0.0005447113037109375	-0.0006652557373046876	-0.0007497894287109374	-0.0008080780029296875	-0.0008660614013671875	-0.0009142791748046879	-0.0009661590576171877	-0.0010149871826171874	336
-0.839996337890625	-3.8137817382812494e-05	-0.00039212646484375	-0.000544622802734375	-0.000663641357421875	-0.000749395751953125	-0.000808294677734375	-0.0008650573730468749	-0.0009141906738281248	-0.000965460205078125	-0.001014593505859375	337
-0.8424377441406249	-3.81195068359375e-05	-0.0003918304443359375	-0.0005445404052734375	-0.0006638641357421874	-0.0007480926513671875	-0.0008091278076171877	-0.0008637542724609376	-0.0009113616943359375	-0.0009647674560546873	-0.0010123748779296874	338
-0.844879150390625	-3.80950927734375e-05	-0.0003915771484375	-0.0005444702148437499	-0.0006644042968749999	-0.0007471069335937499	-0.00080692138671875	-0.0008606323242187501	-0.00091129150390625	-0.000962255859375	-0.00101322021484375	339
-0.8473205566406249	-3.809814453125001e-05	-0.0003912384033203124	-0.0005440704345703125	-0.0006630889892578124	-0.0007467071533203125	-0.0008056060791015627	-0.0008617584228515624	-0.0009099761962890623	-0.0009591094970703123	-0.0010112945556640623	340
-0.849761962890625	-3.80950927734375e-05	-0.00039091796875	-0.000543963623046875	-0.0006629821777343749	-0.000745074462890625	-0.0008051940917968749	-0.0008601257324218749	-0.000909564208984375	-0.000960833740234375	-0.001008746337890625	341
-0.8522033691406249	-3.8079833984375e-05	-0.00039063110351562495	-0.0005432800292968751	-0.000661688232421875	-0.0007440856933593752	-0.0008051208496093749	-0.000858221435546875	-0.0009088806152343752	-0.000960455322265625	-0.0010092834472656249	342
-0.854644775390625	-3.80859375e-05	-0.0003903045654296875	-0.0005422515869140624	-0.0006603546142578125	-0.0007442779541015626	-0.0008031768798828125	-0.0008593292236328125	-0.0009090728759765625	-0.0009594268798828125	-0.0010094757080078127	343
-0.8570861816406249	-3.807373046875001e-05	-0.0003899993896484375	-0.0005418548583984374	-0.0006599578857421874	-0.0007432708740234374	-0.0008021697998046874	-0.0008586273193359374	-0.0009056243896484375	-0.0009578094482421875	-0.0010069427490234377	344
-0.859527587890625	-3.809814453124999e-05	-0.00038969421386718747	-0.0005414581298828125	-0.0006601715087890626	-0.0007425689697265626	-0.0008008575439453125	-0.0008573150634765624	-0.0009049224853515623	-0.0009571075439453123	-0.0010071563720703126	345
-0.8619689941406249	-3.8031005859375e-05	-0.00038936767578125	-0.0005410400390624999	-0.0006594482421875	-0.0007412353515625	-0.00080013427734375	-0.0008562866210937499	-0.00090328369140625	-0.00095516357421875	-0.0010049072265625	346
-0.864410400390625	-3.804016113281249e-05	-0.00038908081054687493	-0.000540325927734375	-0.000658734130859375	-0.0007417419433593752	-0.0007988098144531251	-0.000854656982421875	-0.000905010986328125	-0.000954449462890625	-0.0010035827636718751	347
-0.8668518066406249	-3.80584716796875e-05	-0.0003888427734375	-0.00053990478515625	-0.0006580078125	-0.000741015625	-0.0007993041992187501	-0.0008527099609375	-0.00090245361328125	-0.0009549438476562498	-0.00100499267578125	348
-0.869293212890625	-3.80615234375e-05	-0.00038861389160156255	-0.0005391876220703126	-0.0006575958251953125	-0.0007406036376953125	-0.0007979766845703123	-0.0008541290283203123	-0.0009029571533203123	-0.0009530059814453123	-0.0010015289306640623	349
-0.8717346191406249	-3.80859375e-05	-0.0003884155273437501	-0.000538775634765625	-0.000657489013671875	-0.0007392761230468749	-0.000797564697265625	-0.000852496337890625	-0.000900408935546875	-0.0009498474121093748	-0.0010008117675781249	350
-0.874176025390625	-3.8079833984375e-05	-0.00038827514648437497	-0.000538360595703125	-0.000655853271484375	-0.000739166259765625	-0.0007965393066406248	-0.000850860595703125	-0.000900299072265625	-0.0009503479003906248	-0.0009997863769531253	351
-0.8766174316406249	-3.8104248046875e-05	-0.00038807983398437494	-0.0005379211425781249	-0.0006548034667968749	-0.0007387268066406248	-0.000796099853515625	-0.0008501159667968749	-0.000898028564453125	-0.0009489929199218749	-0.000996905517578125	352
-0.879058837890625	-3.81195068359375e-05	-0.00038796081542968733	-0.0005374969482421874	-0.0006540740966796876	-0.0007373870849609374	-0.0007935394287109374	-0.0008487762451171875	-0.0008985198974609377	-0.0009494842529296877	-0.0009973968505859376	353
-0.8815002441406249	-3.8137817382812494e-05	-0.00038779296875	-0.0005367492675781249	-0.000653326416015625	-0.000736334228515625	-0.0007934020996093749	-0.000847418212890625	-0.0008965515136718748	-0.0009481262207031252	-0.0009954284667968748	354
-0.883941650390625	-3.8159179687500005e-05	-0.0003876342773437501	-0.00053631591796875	-0.0006531982421875	-0.0007349853515624998	-0.0007932739257812501	-0.0008469848632812499	-0.0008955078125	-0.0009452514648437502	-0.00099560546875	355
-0.8863830566406249	-3.8168334960937504e-05	-0.00038747253417968744	-0.0005358795166015626	-0.0006527618408203125	-0.0007351593017578125	-0.0007919219970703125	-0.0008444122314453124	-0.0008944610595703123	-0.0009442047119140623	-0.0009936431884765625	356
-0.888824462890625	-3.8177490234375e-05	-0.0003872711181640625	-0.0005357391357421874	-0.0006529266357421874	-0.0007337982177734374	-0.0007911712646484376	-0.0008436614990234374	-0.0008934051513671873	-0.0009440643310546873	-0.0009916717529296877	357
-0.8912658691406249	-3.82232666015625e-05	-0.00038705139160156256	-0.0005355804443359375	-0.0006518524169921874	-0.0007330291748046875	-0.0007907073974609376	-0.0008428924560546875	-0.0008929412841796874	-0.0009423797607421873	-0.0009909027099609374	358
